play_id,content_id,contract_id,timestamp,country,plays,user_type,device
P068791,Song_491,C0791,2024-09-24T23:35:25,CA,2,premium,web
P068792,Song_492,C0792,2024-05-17T08:14:52,AU,2,free,web
P068793,Song_493,C0793,2024-06-22T17:05:52,CA,9,premium,desktop
P068794,Song_494,C0794,2024-01-18T14:57:46,US,15,family,tablet
P068795,Song_495,C0795,2024-05-23T13:42:09,JP,11,student,tv
P068796,Song_496,C0796,2024-03-28T06:56:30,CA,3,free,mobile
P068797,Song_497,C0797,2024-02-15T23:31:52,DE,5,premium,desktop
P068798,Song_498,C0798,2024-06-19T01:00:05,CA,12,premium,tv
P068799,Song_499,C0799,2024-06-07T09:33:05,CA,13,free,desktop
P068800,Song_500,C0800,2024-03-30T14:55:43,UK,11,student,desktop
P068801,Song_501,C0801,2024-04-28T09:33:24,UK,10,family,tablet
P068802,Song_502,C0802,2024-09-25T09:54:59,IN,4,student,tablet
P068803,Song_503,C0803,2024-05-30T02:23:55,IN,5,family,tv
P068804,Song_504,C0804,2024-07-10T12:25:06,DE,15,free,desktop
P068805,Song_505,C0805,2024-07-02T21:28:21,US,3,premium,mobile
P068806,Song_506,C0806,2024-06-02T06:41:49,IN,9,student,tablet
P068807,Song_507,C0807,2024-07-16T15:55:01,IN,5,family,web
P068808,Song_508,C0808,2024-05-17T16:52:44,US,10,student,tv
P068809,Song_509,C0809,2024-07-04T13:08:49,AU,6,premium,tv
P068810,Song_510,C0810,2024-09-02T11:05:45,DE,1,family,web
P068811,Song_511,C0811,2024-02-24T12:34:31,US,6,premium,tv
P068812,Song_512,C0812,2024-06-19T01:26:12,FR,5,premium,tablet
P068813,Song_513,C0813,2024-07-24T09:09:09,DE,3,family,tablet
P068814,Song_514,C0814,2024-09-23T10:21:27,US,11,student,mobile
P068815,Song_515,C0815,2024-09-08T17:33:39,CA,9,premium,tablet
P068816,Song_516,C0816,2024-09-17T04:52:34,UK,13,free,web
P068817,Song_517,C0817,2024-06-28T00:07:02,IN,13,family,desktop
P068818,Song_518,C0818,2024-09-24T02:08:17,US,10,student,tablet
P068819,Song_519,C0819,2024-01-28T09:38:34,IN,14,free,web
P068820,Song_520,C0820,2024-02-11T20:36:50,IN,2,free,web
P068821,Song_521,C0821,2024-02-02T15:44:44,CA,2,student,mobile
P068822,Song_522,C0822,2024-06-30T06:52:40,JP,9,student,tablet
P068823,Song_523,C0823,2024-04-16T16:46:54,FR,1,premium,mobile
P068824,Song_524,C0824,2024-06-07T04:59:57,US,2,family,desktop
P068825,Song_525,C0825,2024-09-22T14:53:51,UK,5,student,tv
P068826,Song_526,C0826,2024-08-31T13:29:51,IN,11,premium,tablet
P068827,Song_527,C0827,2024-05-20T18:16:43,JP,13,student,desktop
P068828,Song_528,C0828,2024-07-16T14:03:29,US,5,student,tablet
P068829,Song_529,C0829,2024-09-27T18:57:28,CA,3,premium,mobile
P068830,Song_530,C0830,2024-09-10T01:00:40,DE,8,student,web
P068831,Song_531,C0831,2024-05-16T16:44:30,CA,2,student,mobile
P068832,Song_532,C0832,2024-07-17T06:54:49,US,8,free,web
P068833,Song_533,C0833,2024-01-13T00:25:15,CA,12,student,web
P068834,Song_534,C0834,2024-05-11T13:38:35,BR,7,student,desktop
P068835,Song_535,C0835,2024-05-18T23:19:34,UK,13,family,web
P068836,Song_536,C0836,2024-04-16T15:21:57,IN,12,family,tablet
P068837,Song_537,C0837,2024-01-11T15:07:47,CA,9,free,web
P068838,Song_538,C0838,2024-04-02T11:27:38,CA,11,family,tablet
P068839,Song_539,C0839,2024-03-22T19:18:04,JP,13,free,web
P068840,Song_540,C0840,2024-09-28T07:39:35,JP,1,student,tablet
P068841,Song_541,C0841,2024-06-08T14:30:46,BR,5,free,tv
P068842,Song_542,C0842,2024-04-22T19:23:12,IN,8,premium,desktop
P068843,Song_543,C0843,2024-04-11T19:58:47,CA,9,free,web
P068844,Song_544,C0844,2024-09-16T02:13:12,CA,2,premium,desktop
P068845,Song_545,C0845,2024-05-03T08:21:36,US,5,family,desktop
P068846,Song_546,C0846,2024-01-04T02:04:27,DE,6,premium,tv
P068847,Song_547,C0847,2024-05-07T00:09:29,JP,3,student,web
P068848,Song_548,C0848,2024-09-21T06:44:45,US,9,student,desktop
P068849,Song_549,C0849,2024-05-08T16:19:59,DE,2,premium,tv
P068850,Song_550,C0850,2024-05-03T04:45:29,DE,7,premium,desktop
P068851,Song_551,C0851,2024-09-14T06:41:53,JP,10,premium,desktop
P068852,Song_552,C0852,2024-03-20T10:56:21,JP,11,premium,tv
P068853,Song_553,C0853,2024-02-12T05:02:04,US,7,family,web
P068854,Song_554,C0854,2024-02-25T18:30:44,DE,11,free,tv
P068855,Song_555,C0855,2024-02-14T08:45:35,UK,3,student,desktop
P068856,Song_556,C0856,2024-04-04T02:34:57,JP,8,student,desktop
P068857,Song_557,C0857,2024-01-29T02:36:00,IN,3,premium,mobile
P068858,Song_558,C0858,2024-01-20T01:27:56,UK,3,free,tablet
P068859,Song_559,C0859,2024-06-13T21:42:17,DE,5,free,web
P068860,Song_560,C0860,2024-05-08T04:32:28,UK,12,student,tv
P068861,Song_561,C0861,2024-01-08T08:31:12,DE,5,student,desktop
P068862,Song_562,C0862,2024-01-22T08:35:57,DE,4,family,web
P068863,Song_563,C0863,2024-03-10T17:07:39,CA,6,family,tv
P068864,Song_564,C0864,2024-05-20T00:38:18,US,4,family,web
P068865,Song_565,C0865,2024-07-05T13:43:11,US,4,premium,web
P068866,Song_566,C0866,2024-01-02T05:25:34,CA,13,family,desktop
P068867,Song_567,C0867,2024-01-08T00:10:31,JP,15,student,web
P068868,Song_568,C0868,2024-09-09T18:09:38,US,4,student,desktop
P068869,Song_569,C0869,2024-05-02T14:16:41,US,6,premium,web
P068870,Song_570,C0870,2024-07-04T11:04:16,US,7,family,web
P068871,Song_571,C0871,2024-08-27T14:21:21,DE,1,free,mobile
P068872,Song_572,C0872,2024-05-04T20:48:32,UK,5,premium,tv
P068873,Song_573,C0873,2024-02-03T21:05:30,UK,5,free,tv
P068874,Song_574,C0874,2024-07-11T17:03:41,JP,3,family,mobile
P068875,Song_575,C0875,2024-05-22T19:34:20,IN,9,premium,tv
P068876,Song_576,C0876,2024-07-27T10:24:42,DE,11,student,mobile
P068877,Song_577,C0877,2024-05-05T14:27:14,IN,12,family,tablet
P068878,Song_578,C0878,2024-01-30T15:38:12,CA,3,free,web
P068879,Song_579,C0879,2024-04-20T06:46:38,CA,8,family,tv
P068880,Song_580,C0880,2024-06-05T19:24:38,BR,3,free,tablet
P068881,Song_581,C0881,2024-04-05T03:39:56,AU,8,premium,mobile
P068882,Song_582,C0882,2024-08-06T04:42:42,CA,14,student,tablet
P068883,Song_583,C0883,2024-02-21T07:42:58,JP,4,free,web
P068884,Song_584,C0884,2024-05-25T20:47:47,UK,14,student,tablet
P068885,Song_585,C0885,2024-01-03T07:40:02,AU,12,free,mobile
P068886,Song_586,C0886,2024-02-20T05:02:59,DE,15,family,tablet
P068887,Song_587,C0887,2024-05-29T23:15:43,US,14,free,mobile
P068888,Song_588,C0888,2024-06-01T07:47:08,IN,10,premium,desktop
P068889,Song_589,C0889,2024-07-05T01:43:15,IN,5,student,web
P068890,Song_590,C0890,2024-09-10T04:52:10,CA,15,family,mobile
P068891,Song_591,C0891,2024-06-05T05:51:21,DE,9,family,tablet
P068892,Song_592,C0892,2024-04-08T23:53:34,CA,6,family,mobile
P068893,Song_593,C0893,2024-01-17T08:46:11,US,1,family,tablet
P068894,Song_594,C0894,2024-01-28T20:25:42,IN,3,student,desktop
P068895,Song_595,C0895,2024-06-23T10:31:23,FR,13,premium,desktop
P068896,Song_596,C0896,2024-02-06T04:10:45,IN,14,family,desktop
P068897,Song_597,C0897,2024-07-19T19:24:50,CA,14,family,web
P068898,Song_598,C0898,2024-04-30T01:03:08,IN,12,family,web
P068899,Song_599,C0899,2024-06-14T12:31:18,IN,15,family,web
P068900,Song_600,C0900,2024-03-01T07:37:49,US,3,family,tablet
P068901,Song_601,C0901,2024-09-17T11:05:41,DE,4,free,tablet
P068902,Song_602,C0902,2024-06-18T18:30:16,IN,8,family,tv
P068903,Song_603,C0903,2024-08-19T22:13:52,IN,9,free,web
P068904,Song_604,C0904,2024-07-21T00:21:35,UK,4,premium,tablet
P068905,Song_605,C0905,2024-07-13T10:18:42,UK,9,free,tablet
P068906,Song_606,C0906,2024-04-22T04:28:40,IN,8,family,mobile
P068907,Song_607,C0907,2024-06-21T12:58:26,US,5,free,tablet
P068908,Song_608,C0908,2024-01-10T08:38:33,US,15,family,tv
P068909,Song_609,C0909,2024-03-14T05:16:23,JP,13,premium,web
P068910,Song_610,C0910,2024-04-10T22:06:16,US,12,premium,mobile
P068911,Song_611,C0911,2024-03-05T04:38:05,DE,11,free,mobile
P068912,Song_612,C0912,2024-04-09T09:45:04,CA,15,family,web
P068913,Song_613,C0913,2024-03-12T10:51:51,US,4,premium,tv
P068914,Song_614,C0914,2024-02-06T16:07:29,CA,9,family,tv
P068915,Song_615,C0915,2024-09-12T18:20:20,JP,4,student,web
P068916,Song_616,C0916,2024-08-18T09:06:35,JP,11,free,tv
P068917,Song_617,C0917,2024-07-05T01:15:14,AU,11,student,tablet
P068918,Song_618,C0918,2024-09-10T19:08:42,DE,6,family,desktop
P068919,Song_619,C0919,2024-03-10T21:58:58,BR,9,premium,tablet
P068920,Song_620,C0920,2024-01-30T22:29:05,US,8,family,tv
P068921,Song_621,C0921,2024-01-16T20:09:14,JP,8,family,tablet
P068922,Song_622,C0922,2024-05-26T00:08:02,UK,3,free,tablet
P068923,Song_623,C0923,2024-05-26T00:12:30,FR,5,student,desktop
P068924,Song_624,C0924,2024-06-07T07:30:19,DE,11,student,tablet
P068925,Song_625,C0925,2024-01-03T12:44:26,DE,5,free,tv
P068926,Song_626,C0926,2024-08-14T11:55:51,US,1,free,tv
P068927,Song_627,C0927,2024-07-27T10:25:26,UK,2,free,web
P068928,Song_628,C0928,2024-01-22T02:04:38,US,2,family,tv
P068929,Song_629,C0929,2024-05-17T21:10:45,DE,1,student,tv
P068930,Song_630,C0930,2024-02-12T17:16:39,BR,8,free,mobile
P068931,Song_631,C0931,2024-05-06T14:16:11,UK,11,student,mobile
P068932,Song_632,C0932,2024-02-02T16:24:25,DE,8,student,mobile
P068933,Song_633,C0933,2024-06-18T10:00:39,IN,2,premium,tv
P068934,Song_634,C0934,2024-03-05T16:37:17,CA,1,family,mobile
P068935,Song_635,C0935,2024-06-26T05:03:14,US,2,student,desktop
P068936,Song_636,C0936,2024-09-02T20:56:34,CA,10,family,web
P068937,Song_637,C0937,2024-01-10T00:20:15,US,11,free,desktop
P068938,Song_638,C0938,2024-07-02T00:20:16,JP,9,premium,tv
P068939,Song_639,C0939,2024-03-28T16:57:16,IN,6,premium,web
P068940,Song_640,C0940,2024-01-01T17:01:16,DE,8,premium,web
P068941,Song_641,C0941,2024-08-11T01:14:42,IN,10,family,mobile
P068942,Song_642,C0942,2024-07-31T05:14:57,CA,10,free,web
P068943,Song_643,C0943,2024-08-15T17:04:05,IN,15,student,tv
P068944,Song_644,C0944,2024-01-22T16:34:40,US,13,free,tablet
P068945,Song_645,C0945,2024-05-05T04:21:38,JP,13,free,mobile
P068946,Song_646,C0946,2024-08-26T04:57:55,JP,9,student,web
P068947,Song_647,C0947,2024-03-16T20:26:06,US,6,student,web
P068948,Song_648,C0948,2024-07-02T04:35:48,JP,9,family,tablet
P068949,Song_649,C0949,2024-03-25T17:16:58,DE,15,free,mobile
P068950,Song_650,C0950,2024-06-16T04:57:14,US,3,free,web
P068951,Song_651,C0951,2024-07-25T21:33:13,DE,4,family,desktop
P068952,Song_652,C0952,2024-07-06T06:53:50,BR,9,family,tablet
P068953,Song_653,C0953,2024-07-07T03:12:43,DE,11,student,tablet
P068954,Song_654,C0954,2024-08-07T19:14:11,DE,15,student,web
P068955,Song_655,C0955,2024-07-01T16:27:18,US,13,free,mobile
P068956,Song_656,C0956,2024-03-03T17:58:21,IN,9,premium,mobile
P068957,Song_657,C0957,2024-05-25T07:36:07,CA,11,family,tablet
P068958,Song_658,C0958,2024-02-19T03:05:47,US,10,premium,web
P068959,Song_659,C0959,2024-02-28T22:03:54,FR,10,student,desktop
P068960,Song_660,C0960,2024-09-26T01:50:18,US,2,family,web
P068961,Song_661,C0961,2024-01-20T19:36:29,DE,15,premium,web
P068962,Song_662,C0962,2024-01-04T11:03:46,JP,12,family,mobile
P068963,Song_663,C0963,2024-08-30T05:31:04,DE,12,premium,tv
P068964,Song_664,C0964,2024-07-23T13:54:30,US,14,student,web
P068965,Song_665,C0965,2024-05-05T04:15:10,US,1,free,desktop
P068966,Song_666,C0966,2024-07-03T20:04:27,JP,2,free,tablet
P068967,Song_667,C0967,2024-02-28T15:29:39,IN,5,free,mobile
P068968,Song_668,C0968,2024-08-20T01:19:09,US,6,premium,tv
P068969,Song_669,C0969,2024-05-18T22:42:40,US,2,free,web
P068970,Song_670,C0970,2024-05-22T22:08:17,AU,12,premium,mobile
P068971,Song_671,C0971,2024-05-09T19:03:56,US,4,premium,tv
P068972,Song_672,C0972,2024-08-22T09:31:54,AU,4,premium,mobile
P068973,Song_673,C0973,2024-07-05T14:52:02,DE,4,family,tv
P068974,Song_674,C0974,2024-08-16T21:04:54,UK,3,premium,tv
P068975,Song_675,C0975,2024-01-16T15:07:59,US,3,student,web
P068976,Song_676,C0976,2024-09-14T03:00:11,IN,2,family,web
P068977,Song_677,C0977,2024-03-25T07:23:29,IN,13,family,desktop
P068978,Song_678,C0978,2024-07-28T19:47:02,US,8,student,desktop
P068979,Song_679,C0979,2024-03-13T01:52:48,CA,7,premium,tv
P068980,Song_680,C0980,2024-03-16T07:30:21,JP,12,free,mobile
P068981,Song_681,C0981,2024-01-25T02:32:29,JP,2,premium,mobile
P068982,Song_682,C0982,2024-01-02T13:30:21,US,13,family,tv
P068983,Song_683,C0983,2024-03-03T07:11:57,IN,13,free,tv
P068984,Song_684,C0984,2024-09-28T23:34:31,AU,14,premium,tv
P068985,Song_685,C0985,2024-04-20T02:00:23,DE,9,premium,desktop
P068986,Song_686,C0986,2024-04-23T15:26:26,UK,15,premium,mobile
P068987,Song_687,C0987,2024-06-26T01:39:37,CA,12,free,tablet
P068988,Song_688,C0988,2024-02-12T00:16:30,UK,7,family,tv
P068989,Song_689,C0989,2024-01-24T12:32:22,BR,10,free,tablet
P068990,Song_690,C0990,2024-03-15T19:45:07,BR,14,family,tablet
P068991,Song_691,C0991,2024-07-04T15:36:30,US,10,free,tv
P068992,Song_692,C0992,2024-01-29T21:53:44,CA,8,family,web
P068993,Song_693,C0993,2024-03-27T09:21:24,US,10,premium,mobile
P068994,Song_694,C0994,2024-05-30T01:53:19,US,8,free,web
P068995,Song_695,C0995,2024-06-07T10:26:42,DE,9,family,web
P068996,Song_696,C0996,2024-01-03T16:55:16,DE,3,premium,tv
P068997,Song_697,C0997,2024-02-08T02:58:36,UK,12,premium,desktop
P068998,Song_698,C0998,2024-07-21T13:26:48,FR,13,premium,web
P068999,Song_699,C0999,2024-04-29T16:45:06,JP,1,premium,mobile
P069000,Song_700,C1000,2024-09-17T17:19:12,IN,11,free,mobile
P069001,Movie_001,C0001,2024-08-31T02:47:09,UK,2,free,web
P069002,Movie_002,C0002,2024-02-14T05:51:24,FR,12,student,tablet
P069003,Movie_003,C0003,2024-02-28T12:14:23,US,13,premium,tv
P069004,Movie_004,C0004,2024-08-26T19:22:11,DE,7,student,web
P069005,Movie_005,C0005,2024-08-03T19:34:02,IN,1,student,tv
P069006,Movie_006,C0006,2024-01-06T08:43:14,FR,1,family,tablet
P069007,Movie_007,C0007,2024-05-23T13:12:12,JP,1,family,tablet
P069008,Movie_008,C0008,2024-08-04T16:56:24,US,4,family,tv
P069009,Movie_009,C0009,2024-09-20T05:21:37,CA,9,family,tv
P069010,Movie_010,C0010,2024-03-07T23:03:32,JP,3,free,tv
P069011,Movie_011,C0011,2024-03-14T18:39:16,US,12,free,web
P069012,Movie_012,C0012,2024-05-30T18:32:23,JP,12,student,mobile
P069013,Movie_013,C0013,2024-01-11T18:39:04,IN,6,family,tablet
P069014,Movie_014,C0014,2024-09-22T05:03:04,UK,13,student,mobile
P069015,Movie_015,C0015,2024-04-04T02:00:18,AU,9,student,web
P069016,Movie_016,C0016,2024-09-15T18:16:11,IN,14,student,tv
P069017,Movie_017,C0017,2024-01-31T03:31:44,US,15,free,tv
P069018,Movie_018,C0018,2024-09-26T12:49:26,JP,8,free,tablet
P069019,Movie_019,C0019,2024-05-04T09:35:35,CA,9,student,mobile
P069020,Movie_020,C0020,2024-02-26T10:42:46,DE,14,family,tv
P069021,Movie_021,C0021,2024-02-08T13:00:47,UK,2,family,mobile
P069022,Movie_022,C0022,2024-08-03T15:00:19,US,8,free,tablet
P069023,Movie_023,C0023,2024-02-13T05:38:22,CA,3,free,mobile
P069024,Movie_024,C0024,2024-06-03T22:13:23,CA,8,premium,tablet
P069025,Movie_025,C0025,2024-07-28T20:31:12,JP,1,student,desktop
P069026,Movie_026,C0026,2024-08-03T20:43:19,US,3,student,tablet
P069027,Movie_027,C0027,2024-02-08T06:01:10,DE,1,free,web
P069028,Movie_028,C0028,2024-03-15T06:48:42,US,5,free,tv
P069029,Movie_029,C0029,2024-04-24T02:28:38,US,1,premium,tv
P069030,Movie_030,C0030,2024-02-09T04:05:34,DE,14,free,desktop
P069031,Movie_031,C0031,2024-04-07T00:44:07,UK,12,premium,tv
P069032,Movie_032,C0032,2024-01-09T12:07:45,JP,6,family,tv
P069033,Movie_033,C0033,2024-09-05T01:49:27,AU,8,free,tv
P069034,Movie_034,C0034,2024-03-08T21:29:01,US,1,student,desktop
P069035,Movie_035,C0035,2024-04-07T20:38:57,DE,7,premium,mobile
P069036,Movie_036,C0036,2024-06-08T03:02:19,US,7,free,desktop
P069037,Movie_037,C0037,2024-09-17T08:03:11,US,3,free,tablet
P069038,Movie_038,C0038,2024-03-30T07:45:03,UK,14,family,mobile
P069039,Movie_039,C0039,2024-09-07T10:39:01,UK,14,premium,desktop
P069040,Movie_040,C0040,2024-01-05T14:33:58,US,13,free,tablet
P069041,Movie_041,C0041,2024-06-18T01:55:46,US,8,free,mobile
P069042,Movie_042,C0042,2024-04-07T22:11:45,UK,4,premium,web
P069043,Movie_043,C0043,2024-06-29T01:27:04,US,11,premium,desktop
P069044,Movie_044,C0044,2024-01-03T13:44:49,US,2,family,desktop
P069045,Movie_045,C0045,2024-03-30T23:33:48,DE,2,student,web
P069046,Movie_046,C0046,2024-06-18T03:12:20,US,15,free,tablet
P069047,Movie_047,C0047,2024-02-23T11:29:47,DE,1,student,tv
P069048,Movie_048,C0048,2024-05-05T09:15:11,UK,14,family,desktop
P069049,Movie_049,C0049,2024-09-17T11:42:39,CA,9,free,web
P069050,Movie_050,C0050,2024-02-13T02:02:19,DE,6,free,tv
P069051,Movie_051,C0051,2024-08-22T08:28:12,UK,3,free,web
P069052,Movie_052,C0052,2024-07-28T21:14:02,US,15,student,tablet
P069053,Movie_053,C0053,2024-01-08T02:34:33,US,3,family,desktop
P069054,Movie_054,C0054,2024-06-06T00:04:23,JP,6,student,mobile
P069055,Movie_055,C0055,2024-07-15T01:06:34,JP,1,family,tablet
P069056,Movie_056,C0056,2024-07-20T05:32:44,US,14,family,desktop
P069057,Movie_057,C0057,2024-08-09T10:13:56,US,12,student,tv
P069058,Movie_058,C0058,2024-05-24T09:27:49,US,1,free,desktop
P069059,Movie_059,C0059,2024-04-22T08:10:14,UK,6,free,tv
P069060,Movie_060,C0060,2024-05-14T13:30:12,AU,13,premium,mobile
P069061,Movie_061,C0061,2024-02-01T08:28:44,DE,12,free,desktop
P069062,Movie_062,C0062,2024-06-27T16:32:56,IN,8,premium,mobile
P069063,Movie_063,C0063,2024-07-24T02:10:48,IN,12,free,tablet
P069064,Movie_064,C0064,2024-05-23T14:30:13,DE,7,premium,tablet
P069065,Movie_065,C0065,2024-09-22T22:36:38,US,10,family,tablet
P069066,Movie_066,C0066,2024-01-11T06:09:22,UK,13,family,tv
P069067,Movie_067,C0067,2024-01-19T03:38:56,US,15,student,tv
P069068,Movie_068,C0068,2024-03-10T17:23:09,AU,12,family,web
P069069,Movie_069,C0069,2024-01-23T22:06:20,BR,5,student,tablet
P069070,Movie_070,C0070,2024-09-14T11:44:32,IN,6,free,web
P069071,Movie_071,C0071,2024-07-19T07:34:18,IN,12,premium,desktop
P069072,Movie_072,C0072,2024-02-25T00:12:06,CA,1,family,mobile
P069073,Movie_073,C0073,2024-08-25T23:06:37,CA,6,family,mobile
P069074,Movie_074,C0074,2024-09-23T00:22:08,DE,1,student,desktop
P069075,Movie_075,C0075,2024-07-12T08:00:50,AU,1,family,web
P069076,Movie_076,C0076,2024-05-18T23:35:01,US,8,family,web
P069077,Movie_077,C0077,2024-03-22T01:30:13,US,3,premium,mobile
P069078,Movie_078,C0078,2024-08-04T20:19:10,BR,5,premium,web
P069079,Movie_079,C0079,2024-02-17T18:23:18,UK,6,premium,desktop
P069080,Movie_080,C0080,2024-04-25T01:18:27,DE,4,free,mobile
P069081,Movie_081,C0081,2024-06-25T13:02:41,US,12,student,mobile
P069082,Movie_082,C0082,2024-06-17T02:08:53,JP,6,premium,tv
P069083,Movie_083,C0083,2024-02-03T15:37:56,DE,5,premium,desktop
P069084,Movie_084,C0084,2024-09-26T22:00:02,IN,7,premium,web
P069085,Movie_085,C0085,2024-06-30T05:02:10,US,6,premium,tablet
P069086,Movie_086,C0086,2024-05-14T21:04:39,BR,14,family,desktop
P069087,Movie_087,C0087,2024-03-04T10:06:54,IN,4,student,tablet
P069088,Movie_088,C0088,2024-02-15T13:27:05,IN,2,family,web
P069089,Movie_089,C0089,2024-05-01T12:15:22,CA,7,free,tablet
P069090,Movie_090,C0090,2024-02-09T13:50:25,CA,7,student,tv
P069091,Movie_091,C0091,2024-06-29T03:41:57,DE,10,family,tablet
P069092,Movie_092,C0092,2024-05-05T09:17:13,AU,4,free,web
P069093,Movie_093,C0093,2024-01-23T23:26:36,US,3,premium,web
P069094,Movie_094,C0094,2024-07-13T09:39:52,CA,1,free,tv
P069095,Movie_095,C0095,2024-09-02T20:20:35,CA,3,premium,mobile
P069096,Movie_096,C0096,2024-04-22T00:27:29,CA,8,family,tablet
P069097,Movie_097,C0097,2024-01-28T04:50:46,IN,10,family,mobile
P069098,Movie_098,C0098,2024-02-06T15:23:46,DE,3,premium,web
P069099,Movie_099,C0099,2024-03-11T18:01:55,IN,10,premium,desktop
P069100,Movie_100,C0100,2024-06-29T05:23:10,UK,3,free,tablet
P069101,Movie_101,C0101,2024-05-01T04:44:43,JP,5,free,web
P069102,Movie_102,C0102,2024-07-23T02:47:33,DE,4,family,desktop
P069103,Movie_103,C0103,2024-09-27T08:30:26,US,3,family,web
P069104,Movie_104,C0104,2024-07-12T00:56:35,BR,13,student,tablet
P069105,Movie_105,C0105,2024-08-02T23:10:51,CA,10,student,mobile
P069106,Movie_106,C0106,2024-03-09T05:36:09,JP,7,premium,mobile
P069107,Movie_107,C0107,2024-09-12T05:14:42,FR,7,premium,desktop
P069108,Movie_108,C0108,2024-02-10T15:03:05,JP,7,free,tablet
P069109,Movie_109,C0109,2024-01-29T19:47:32,DE,14,free,web
P069110,Movie_110,C0110,2024-07-30T05:03:31,DE,7,student,tv
P069111,Movie_111,C0111,2024-05-10T05:30:28,IN,1,free,tv
P069112,Movie_112,C0112,2024-08-11T22:37:41,UK,14,family,desktop
P069113,Movie_113,C0113,2024-03-30T22:42:04,AU,11,student,desktop
P069114,Movie_114,C0114,2024-02-21T21:20:03,JP,15,premium,desktop
P069115,Movie_115,C0115,2024-06-01T12:23:41,UK,7,student,mobile
P069116,Movie_116,C0116,2024-08-09T04:15:53,UK,6,student,mobile
P069117,Movie_117,C0117,2024-08-09T19:02:54,JP,5,family,tv
P069118,Movie_118,C0118,2024-02-28T14:23:09,IN,15,family,tablet
P069119,Movie_119,C0119,2024-03-29T21:38:05,US,14,premium,tablet
P069120,Movie_120,C0120,2024-09-29T01:53:14,IN,4,premium,tablet
P069121,Movie_121,C0121,2024-08-09T11:40:35,US,15,student,web
P069122,Movie_122,C0122,2024-04-21T04:08:59,IN,4,premium,mobile
P069123,Movie_123,C0123,2024-09-23T09:01:33,BR,10,premium,tablet
P069124,Movie_124,C0124,2024-04-10T11:46:25,JP,5,family,mobile
P069125,Movie_125,C0125,2024-08-04T05:27:54,UK,4,free,tablet
P069126,Movie_126,C0126,2024-06-05T07:17:15,CA,10,premium,tablet
P069127,Movie_127,C0127,2024-03-20T08:35:53,UK,2,premium,web
P069128,Movie_128,C0128,2024-06-05T11:49:29,IN,4,family,mobile
P069129,Movie_129,C0129,2024-02-13T16:33:42,CA,2,student,tablet
P069130,Movie_130,C0130,2024-05-27T18:44:01,UK,2,family,tv
P069131,Movie_131,C0131,2024-01-16T21:56:50,CA,1,family,mobile
P069132,Movie_132,C0132,2024-07-06T06:17:46,UK,2,family,web
P069133,Movie_133,C0133,2024-01-19T02:22:40,IN,6,premium,tablet
P069134,Movie_134,C0134,2024-05-17T14:21:54,US,9,free,tablet
P069135,Movie_135,C0135,2024-02-04T16:19:34,JP,1,family,mobile
P069136,Movie_136,C0136,2024-01-04T11:09:41,UK,7,student,mobile
P069137,Movie_137,C0137,2024-03-17T06:21:12,CA,12,free,tv
P069138,Movie_138,C0138,2024-05-20T10:37:43,JP,14,family,tablet
P069139,Movie_139,C0139,2024-04-12T22:12:02,CA,10,student,desktop
P069140,Movie_140,C0140,2024-09-20T13:32:07,CA,9,free,web
P069141,Movie_141,C0141,2024-09-10T04:55:07,UK,7,family,web
P069142,Movie_142,C0142,2024-01-27T07:20:04,US,12,student,tablet
P069143,Movie_143,C0143,2024-03-15T13:46:35,CA,9,premium,desktop
P069144,Movie_144,C0144,2024-06-14T13:14:00,FR,11,free,desktop
P069145,Movie_145,C0145,2024-07-01T04:23:12,FR,1,student,mobile
P069146,Movie_146,C0146,2024-07-21T14:07:29,CA,7,family,desktop
P069147,Movie_147,C0147,2024-08-15T19:27:56,DE,14,family,desktop
P069148,Movie_148,C0148,2024-06-29T04:54:13,US,8,free,tv
P069149,Movie_149,C0149,2024-06-06T23:02:09,UK,12,student,tv
P069150,Movie_150,C0150,2024-06-05T01:20:02,BR,6,student,tablet
P069151,Movie_151,C0151,2024-08-14T16:33:00,IN,2,free,tv
P069152,Movie_152,C0152,2024-08-29T09:01:19,JP,11,free,tv
P069153,Movie_153,C0153,2024-02-18T03:36:09,UK,15,family,mobile
P069154,Movie_154,C0154,2024-04-17T16:58:01,IN,8,free,web
P069155,Movie_155,C0155,2024-05-19T18:02:46,BR,8,free,tablet
P069156,Movie_156,C0156,2024-06-27T03:04:17,DE,1,premium,tv
P069157,Movie_157,C0157,2024-07-17T23:35:06,IN,6,free,tablet
P069158,Movie_158,C0158,2024-08-25T14:36:19,FR,3,premium,tablet
P069159,Movie_159,C0159,2024-08-23T03:17:44,US,15,premium,tablet
P069160,Movie_160,C0160,2024-08-15T13:06:43,JP,1,family,tv
P069161,Movie_161,C0161,2024-04-20T15:15:01,JP,11,family,tv
P069162,Movie_162,C0162,2024-06-18T14:02:17,US,14,student,tv
P069163,Movie_163,C0163,2024-05-17T05:04:11,IN,7,family,mobile
P069164,Movie_164,C0164,2024-05-01T00:48:04,CA,13,student,tv
P069165,Movie_165,C0165,2024-04-15T06:59:21,FR,15,family,desktop
P069166,Movie_166,C0166,2024-02-29T01:52:40,US,12,free,tv
P069167,Movie_167,C0167,2024-03-15T00:41:16,JP,14,free,mobile
P069168,Movie_168,C0168,2024-04-02T23:19:30,US,14,free,web
P069169,Movie_169,C0169,2024-04-07T07:03:55,CA,8,premium,tv
