audit_id,contract_id,content_id,studio,expected_payment,actual_payment,difference,violation,timestamp,proof_hash
AUD00430,C0430,Song_130,Paramount,750.0,856.51,-106.51,OVERPAYMENT,2026-04-02T02:19:27.630616,983c4f8f89ea562e318c018f2bba4552b189d461a37f31125fdc5dc5960fa8d7
AUD00431,C0431,Song_131,Netflix Originals,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.630616,ccbc16cec7f7ea55015a49325196ab9be9a2e313677956f7e78605ca93d050c9
AUD00432,C0432,Song_132,Indie Label,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.630616,a39818e4ef39fd43e469475f48f2ea66152504a8d2ee5ea990d7d1f05fc25e51
AUD00433,C0433,Song_133,Lionsgate,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.630616,64152f000f6a8a7e98d1949538b5609617b09dd64a156a474a1de59ba761891e
AUD00434,C0434,Song_134,Warner Bros,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.630616,cdddaebd33f9d4f7da139e72c9f6727fcddf843813e83a4bdb98011690368f05
AUD00435,C0435,Song_135,Lionsgate,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.630616,37686ec7f76757b03c09226490aee1c06b64601495b148e5f5e95f05c5e5269b
AUD00436,C0436,Song_136,A24,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.630616,ce4e161f2a3b375a7c1d58f35a4d622fce40d7b098b018269fd7372b1fd0e371
AUD00437,C0437,Song_137,Sony Music,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.630616,88ebde23544084febac26a8568c158df34e5e4b4f502df2a042d0170c58505a6
AUD00438,C0438,Song_138,Warner Bros,200.0,254.09,-54.09,OVERPAYMENT,2026-04-02T02:19:27.630616,a0e8068811351cc07dedb08066d188698894a4e40bf62b3b0af64541018a548f
AUD00439,C0439,Song_139,Paramount,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.630616,d4da7ac3e91aa1fe7151b7e1852b4158c6983fd89e3d50fa9b7eaaf606d9fd98
AUD00440,C0440,Song_140,Netflix Originals,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.630616,d0701cecac338d8147fef067d85a18ef2e2b3bfa6c692753eb9e4824677601cd
AUD00441,C0441,Song_141,Universal,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.630616,21b451cd381133e8e55a58fc18def2ee7160a9bdff1a8395e6159a2df18c14b3
AUD00442,C0442,Song_142,Universal,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.630616,1d78fb4e3128b0cd8484c9f3ba3b989f3feb8c9560b0804c9f5180a6794c5a6a
AUD00443,C0443,Song_143,Paramount,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.630616,74adc2f11e46630746eade542bfc489f761fcaa92de2635fdbc8d95a8846c432
AUD00444,C0444,Song_144,Warner Bros,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.630616,4bb6951ca4a2b1a598f05d6c4a5eced1767b1e076c868c91fff329f52550c958
AUD00445,C0445,Song_145,MGM,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.630616,40eabf2bece297f3add252d923a2f5a046a2fa31506e98fbc362373026c69849
AUD00446,C0446,Song_146,Netflix Originals,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.630616,d56382ffd16b22e3d71a09239294e39a4b670bbd2b6457e874bc0ee48d9f8547
AUD00447,C0447,Song_147,Paramount,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.630616,be7bfa01642ceb81ba773a1976570ae6f7bd23df2a312f20495732f78dec8c36
AUD00448,C0448,Song_148,Paramount,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.630616,5f31c9ae24cc17732d8fad94373e1f21575c86a5fded40cc26de23fcbe8711ba
AUD00449,C0449,Song_149,Warner Bros,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.630616,2d1bda8da0b9ec95e225f78fa019bdff2c2756518a6c63b7d68c8234957f0627
AUD00450,C0450,Song_150,Indie Label,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.630616,a7f86916e6de41b264d74fbf3c73b600a4dfd2e34899cff45a37cb83e1c1c985
AUD00451,C0451,Song_151,MGM,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.630616,abc0234bdd44ad9f0a63e3736440eea449b0acb2a5f2ec37c4fa72e80c867e9a
AUD00452,C0452,Song_152,Sony Music,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.630616,62aad1483351e5d4f587e120e8445480aedd30b034bf8ce47aabdcddc7214541
AUD00453,C0453,Song_153,Sony Music,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.630616,72979fc4db0abfdaf606282d9ded00f14dc157cfea8814b8a7dc17e6177166fb
AUD00454,C0454,Song_154,Indie Label,200.0,97.58,102.42,UNDERPAYMENT,2026-04-02T02:19:27.630616,9b6e383f4e09169dbfb6113b3466df1d4b83dca59179c07b5750867381e5b333
AUD00455,C0455,Song_155,Lionsgate,200.0,238.94,-38.94,OVERPAYMENT,2026-04-02T02:19:27.630616,51d8bf79e56fc0928fdef8cce1883e3b6e615f8dd8530238d17717d71b43978b
AUD00456,C0456,Song_156,Sony Music,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.630616,f69e76eec01f9dd5346e73b330f20ad8a1e5bcc7579b11d36b7bbdccbd22d23b
AUD00457,C0457,Song_157,Paramount,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.630616,864708842abd8ee0052c73277bb57a7a4d3f9e9f031d1c3bd99602875fd511f9
AUD00458,C0458,Song_158,Netflix Originals,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.630616,3f38e4a1f882a8a0699fdca4d61f9db265c26f80e6e670a726657903b0b9009e
AUD00459,C0459,Song_159,Indie Label,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.630616,121175e7c87dad4ddd699083552f440dd3b7c14e034db167e24a9fe25c1a71ba
AUD00460,C0460,Song_160,Netflix Originals,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.630616,038fd581a7f0f80cb5445f98dae4bd617dbe887e5603a5de9208532d17bde67e
AUD00461,C0461,Song_161,Warner Bros,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.630616,7bce69dd0e9b949c990528c22df28a709547ca2b510f669111d5a7d039455d70
AUD00462,C0462,Song_162,Lionsgate,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.630616,f104779011ca3f967181f4628a0e5f9e26df7ffd1ccb326d97275773144627c2
AUD00463,C0463,Song_163,Lionsgate,750.0,963.68,-213.68,OVERPAYMENT,2026-04-02T02:19:27.630616,31885eff5257ad744d9f55d60c5222145fa142871405b0fc414b2b701f16e396
AUD00464,C0464,Song_164,Paramount,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.630616,3333a94ee02beeee39b0a89a3ce07c4b9f494c32975376834684d8589753ec13
AUD00465,C0465,Song_165,Disney,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.630616,6722460885c0e603139144c013dc13463a6e7eff6efb8e794e80eaccbf0321b5
AUD00466,C0466,Song_166,A24,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.630616,bd8ce8e142f9f87f6116f2bf6161907000257253b98e356c3688f7c80c34bb2a
AUD00467,C0467,Song_167,Sony Music,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.630616,bc5dda9f145fe5ae581fa0081cc37cd9c501096c8723c31effe060a0ecf88fdb
AUD00468,C0468,Song_168,Paramount,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.630616,c2b9aae2c6e1a70396abce2b60a86749e73d9315cfb1dda46578f74f298d34d0
AUD00469,C0469,Song_169,Netflix Originals,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.630616,93a71c3f0850cfa44d6adc4d6d96105a6ec94b42c318de56d177f854f87811cb
AUD00470,C0470,Song_170,Sony Music,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.630616,2f2dfaf618d8e5de5c7dbb52ebf0a72c89a45906ff5d20ff6ba783df8f5e85af
AUD00471,C0471,Song_171,Indie Label,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.630616,f4e5b263070f360c12572bd2f998f3ec529bd13794518c04fe278077a0b975da
AUD00472,C0472,Song_172,Sony Music,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.630616,81c3ce13b919dfc549e7607e8addada350ceca225b28a82331271419415f50fc
AUD00473,C0473,Song_173,MGM,750.0,-1983.71,2733.71,EXPIRED_LICENSE,2026-04-02T02:19:27.630616,ea77d89676df22a2c03b27cf470ed05bc523b244975ff467c916ec748edcda51
AUD00474,C0474,Song_174,Sony Music,200.0,227.3,-27.3,OVERPAYMENT,2026-04-02T02:19:27.630616,dcc7d06a0ae6615fba0b20424821dd461d4cf07d7257bbd4a0b3239f5326a087
AUD00475,C0475,Song_175,Warner Bros,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.630616,10c8620f398a1cf8648aa9f77a1e8778809da18b551a2d9300780d53d83a9ba3
AUD00476,C0476,Song_176,Netflix Originals,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.630616,bdad1d829ffee66697c74685417553817131122fdc099a6c58f5b0d42e824dfa
AUD00477,C0477,Song_177,Netflix Originals,500.0,119.83,380.17,UNDERPAYMENT,2026-04-02T02:19:27.630616,8889c1b7fd1ebe9caa508f51df72e09bad4eae9329acfdbc50a9e50b1cdddf05
AUD00478,C0478,Song_178,Lionsgate,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.630616,1a3f67ded49d1fbf2a57f5fbb8c8743ccc278fe84ccd74cc48b6e36d47c977a6
AUD00479,C0479,Song_179,Warner Bros,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.630616,eec51db13e969557faa2540669c9515744ab4c47de08de6843c0a3a6dbef740e
AUD00480,C0480,Song_180,MGM,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.630616,0d27d28a9dd7c12e6ecf712a3d2598c15707381eea79f4fed8f761b1d9922c68
AUD00481,C0481,Song_181,Indie Label,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.630616,37f555ce4a1e269171d14cf83240daae0a6fda3840272e6d6726f8e62952313a
AUD00482,C0482,Song_182,A24,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.630616,151236fd535de253902ac8384982bf2fc8490cfd63efb00ec5fb18b678be9be2
AUD00483,C0483,Song_183,MGM,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.630616,0d7a4a5016c934cf4711077f6ca907dbaf98d609302e0c9ab59a3890c66c7646
AUD00484,C0484,Song_184,Warner Bros,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.630616,eb79a9aec39cb33b51325c9d3448bed127dd88bd481e8407e4f9dccddd74acd2
AUD00485,C0485,Song_185,Sony Music,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.630616,336f70218dee2c6c595f123a39e668f269f5af4c97e81d6baa4aa42261eed813
AUD00486,C0486,Song_186,Universal,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.630616,9661912940c5b3b013ac458f99bdeaef0fe48c96b951e81ab97c5f1b7fc2460d
AUD00487,C0487,Song_187,MGM,500.0,-1322.47,1822.47,EXPIRED_LICENSE,2026-04-02T02:19:27.630616,21b740d1d08f9b7b0795d980f2cc86fd288d70b557c0b8fa32a9d4e063dc0ddd
AUD00488,C0488,Song_188,Lionsgate,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.630616,e8cf3ec52eb8ed306ec9a6669f2a6724d2d0b3e06cdc86d4c3c0ebc1f85a1943
AUD00489,C0489,Song_189,Sony Music,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.630616,37e8da52037e52f8bb5919cfa7abcb8a61da40e9a877260da9845f60af9ac431
AUD00490,C0490,Song_190,Netflix Originals,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.630616,aa8726c69fff52776f4cc3da1807a1aa159f18a951a47ec9a73a66cd9acad9a8
AUD00491,C0491,Song_191,Paramount,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.630616,48ff84b719d8b52ffd105cc46c45f2aba90d22e4e2c1a5e695baba9b37d4497a
AUD00492,C0492,Song_192,Netflix Originals,750.0,855.89,-105.89,OVERPAYMENT,2026-04-02T02:19:27.630616,0df16fb3d0141a0d8de5c777f14b925d4e753a1cd095c1b2b379c8d226da1ea9
AUD00493,C0493,Song_193,Netflix Originals,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.630616,79516fb0cdf08f05d757a6d10882ab263c116fc62ffdc32f0f7f2fb3de8d82a6
AUD00494,C0494,Song_194,Universal,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.630616,e3353816f4c6db41f1edcce0803e7aa472ca24acb9e84969137fc76da06ad67b
AUD00495,C0495,Song_195,Lionsgate,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.630616,e909c42fd437405157a3626af3694504e478fc5877c944a285b059d6333e81e2
AUD00496,C0496,Song_196,Warner Bros,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.630616,5e891ed3f4915158548dd490d81f63b5342baccc573b0d72b00e611a293768b9
AUD00497,C0497,Song_197,Paramount,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.630616,848fcf8579e86495b5eddc4eacbe228d76287e0a2a93a6b4b00d6f1aa1a9b3c6
AUD00498,C0498,Song_198,Lionsgate,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.630616,e13680eebc75b68a018d9eca421fac956e990770a5e3de5f2152c23d9942d1af
AUD00499,C0499,Song_199,Paramount,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.630616,24bcc04d8c910578d6ed823575551c2bc201d9f4fd45944ad313b3d360e88f26
AUD00500,C0500,Song_200,Paramount,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.630616,4e6483244f89ac4d9a88c319902ac1dc403cdf9ba5d38f7d492f1ddcbabb974a
AUD00501,C0501,Song_201,MGM,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.630616,bfba01df38aff4652e5dc776d84c698ac9f8f8b771c5568554c70b2598f71b08
AUD00502,C0502,Song_202,Sony Music,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.630616,022085777a8fb78ca79b17c1050f7c2188c9f0aef434f01bcccc6062613b509f
AUD00503,C0503,Song_203,MGM,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.630616,1901c442d45c7d32e711ecb2d9d896cd2f17f1ce12cc172e894c28ec48ef244d
AUD00504,C0504,Song_204,MGM,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.630616,b673a7c3558c1d66309b038f01d15298bf0d6ab18f5909a427263c91cc2d96e4
AUD00505,C0505,Song_205,Netflix Originals,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.630616,8b33e4af03c8d7f9f11fa05668f9dd90a690162395ed29ae2cc13312af1a77de
AUD00506,C0506,Song_206,Sony Music,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.630616,8bcd45e3b5c0bbd4d97f89706c2297ee4adc6570e6f57627b4103c9e8cef96e0
AUD00507,C0507,Song_207,Netflix Originals,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.630616,9c541a3ed6111a527043f5b03b676e8033ffb0f17c10c167390d59769d07423c
AUD00508,C0508,Song_208,Disney,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.630616,749a1bff6b6c825e00e0d3e62b1c22f78a580450e20f7b6df58a77f3ed80dbca
AUD00509,C0509,Song_209,Universal,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.630616,38bbba307f65fcaea735e29dd8023273d9c9a4b9372cbe64f1671a5e9471df53
AUD00510,C0510,Song_210,Lionsgate,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.630616,aaf1812fbc5dc8b17fe2ea1068b65ba2fb67c6e883c4800b0ac770b7fc21a941
AUD00511,C0511,Song_211,Sony Music,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.630616,897ad4ac0b210fbfbb9dce74c4d3d9d441aa3e09bf3cd79f612f9ff1155b1e9b
AUD00512,C0512,Song_212,Disney,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.630616,0f89c207a52201a5b655d33280f120403a53f8e0f50395c1e1008e66ee78e98a
AUD00513,C0513,Song_213,Sony Music,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.630616,b75c78e9a0456af5367a75322034c1b8acb38993f59fc9ebeba50b3baf487cf1
AUD00514,C0514,Song_214,Lionsgate,500.0,625.77,-125.77,OVERPAYMENT,2026-04-02T02:19:27.630616,c48d56ba4e5ef501ad62a561655b32385232ff6366753973e7e3da824f4b1cdf
AUD00515,C0515,Song_215,Warner Bros,750.0,289.21,460.79,UNDERPAYMENT,2026-04-02T02:19:27.630616,95e9fa7b9097801a0cce113ca9d1dec0ea3c1051a9566d70ecc93a01cec2d89b
AUD00516,C0516,Song_216,Universal,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.630616,db592176633b4d0627cf4acf4ceff5190804c6101bb4e8462368f4a887daf1e4
AUD00517,C0517,Song_217,A24,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.630616,09c8cd4f4118e9e28a1ad6f45ca2ee406f59163c33ea00beaa3bba1b95f3f906
AUD00518,C0518,Song_218,Lionsgate,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.630616,d9218dcf95b2090a58a38b75b66733954c911faf5c2685c59cd24b76a0b834b1
AUD00519,C0519,Song_219,Lionsgate,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.630616,b4d1240057e7c662ddcf928dc67d3b5cc5182447b4677cb30aff62404bac38b2
AUD00520,C0520,Song_220,Paramount,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.630616,e86c3ce9a4477cbb99ec681737b5a3ae2ff9a37eedfc3ac7fbd362ee75106911
AUD00521,C0521,Song_221,Sony Music,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,06b297c87ea03ccd671cd969748aaccd33b11d59b6e00e4af03cbfb2c9800717
AUD00522,C0522,Song_222,MGM,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,01914d52d876629df43aec3d25b1a8ed07802b591b943d88ac174898998ca59a
AUD00523,C0523,Song_223,Universal,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,75d282d537b098a885dcdc7bd0e96b16eb46832164b5629272c269d4a831acea
AUD00524,C0524,Song_224,Paramount,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,1b15781df11057e921aeeaa76b5995558540d016532a35f0860bb0dc50e707d5
AUD00525,C0525,Song_225,MGM,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,a5a5ae6bc77b8ecd22157cab3fa99ec39ff92dad52917670842289d9ca813fe8
AUD00526,C0526,Song_226,Disney,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,0f40ef86520f945dcb3f8e2d2596cd2266739c58fb875c3ea183d439970505ed
AUD00527,C0527,Song_227,A24,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,a9c89d6b5ada35dc81e23ed2161b882d176df323be380d31741cbcc54eab35b8
AUD00528,C0528,Song_228,Paramount,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,28a3acf5af5dfbda61d82b1b4b5f247fa2f83f727d427761f90243a1a7c8a572
AUD00529,C0529,Song_229,Lionsgate,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,c5a2a065e1dee5e995b27ebb15878c9b325002f6eda2c5b2524f7e9948f1bf86
AUD00530,C0530,Song_230,Lionsgate,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,11b233c06988f6ab194ada9a074a1e9ba1d89f5a3ab235dd63fa7b3c88f671bb
AUD00531,C0531,Song_231,MGM,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,2bc3baf96b145a43e1e3896e2ee967df5f2070f452dbd4323f1f7ea89fb13c7c
AUD00532,C0532,Song_232,Warner Bros,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,b15b403a90c118c47d7502bc8c7c2cd78caefef4818c1d1b3fd67a29f4f55416
AUD00533,C0533,Song_233,MGM,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,47ce50bf717c29fac4a0c5a918fee8a8f3884b73f455836a3c5821efb835eedb
AUD00534,C0534,Song_234,Disney,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,fedffc63f3a9396b6e255abb1834e71e354d527e0156a0e1b8b24afa1bdc68ce
AUD00535,C0535,Song_235,Indie Label,200.0,-229.52,429.52,TERRITORY_VIOLATION,2026-04-02T02:19:27.633939,10929ff6d218d99f87a59641e40dfc97a3495e8f831716f72c5676ba9ee18d95
AUD00536,C0536,Song_236,Paramount,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,15abd9dd25015b7ec093e10b97f2a1b6b68b473a241bd7eba80ce8e3a625e8e1
AUD00537,C0537,Song_237,MGM,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,d7ef0d11261e4f7523d6f232be5183f3a2bdcdae04d6387a8f33c339f840f37c
AUD00538,C0538,Song_238,Netflix Originals,750.0,318.91,431.09,UNDERPAYMENT,2026-04-02T02:19:27.633939,a1bc15c3df6689591b233189ee0abc57606fa1761eba32a8459c3f1d71b77b24
AUD00539,C0539,Song_239,Lionsgate,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,553d447bce95956d90ac617beb3ca7f60375adcff00b6e82ba04e6a732e89ad9
AUD00540,C0540,Song_240,Disney,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,743eae60cca1d53a24d5833280c26cad311debe1c8a8605f741c89648e9169fb
AUD00541,C0541,Song_241,Indie Label,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,864060bff93929d5501dd17d465b14f684440c02bdf67fd17bfc9d4dcfd494d6
AUD00542,C0542,Song_242,MGM,500.0,307.88,192.12,UNDERPAYMENT,2026-04-02T02:19:27.633939,37754e61c9f1937985eba6da2240d663ea33f3040575512ff6f80c0ac12eef35
AUD00543,C0543,Song_243,Warner Bros,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,a1d82ba28e0b3ca0f303e76c069678f8d3eb97ff021447b9afa452c258eb7ff2
AUD00544,C0544,Song_244,A24,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,7baa3d727bc23687777288c25b72f59bc0beece29a58b2f6812baa049fe4e543
AUD00545,C0545,Song_245,Sony Music,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,4a62781ac06ce4f26d58367a9a70a3af646d6712331d5e0d3209022bc8a6f6f5
AUD00546,C0546,Song_246,Universal,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,d8a75cd4a8206ea6be0eb9bf229b6b8d5d9eb990ed97c526fc524c9632f3431d
AUD00547,C0547,Song_247,Indie Label,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,3aea828fd070580a7d95c8add38f0e9e9c974b0846216c73e4971cc4990196a5
AUD00548,C0548,Song_248,Universal,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,9149d666835d35cd851fe713ed219a463c6e4f7b5a95ca310745ef3719f85c26
AUD00549,C0549,Song_249,Indie Label,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,270caf115b296283e2f2582edfbd5742a7dae3dffd45b50a5fd98a70f89e542b
AUD00550,C0550,Song_250,Indie Label,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,f8b1ecd026ae32ebd941cccc6e7e921ce48bc598955e3ce5b18183b6abb3cb6a
AUD00551,C0551,Song_251,Disney,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,d01e93327b683400d64ca0c14c65ae7c6afe5fcea15537a3817617c16cdcc2bb
AUD00552,C0552,Song_252,Warner Bros,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,27fe278c09377b3106e244f4c9d167f415f8adb7dddd1c5aefd15014a18d5ffc
AUD00553,C0553,Song_253,Netflix Originals,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,0a83652eebb444f6d98cbdbd51c1779655233c489f49dc4d4a1a1b1573a81063
AUD00554,C0554,Song_254,Netflix Originals,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,3fa90df2eb543eceab96e6d4033bf2627bc0eea9948e3a8f7665b2c11a2b28f4
AUD00555,C0555,Song_255,Sony Music,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,295b6a572b1462d506037753db24be649959e423dc6f34ce9043893164eab53f
AUD00556,C0556,Song_256,Sony Music,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,a0b3d256d059a953f6ffe6b6bf269fa68b99181c1faac79b7bc598e87fe7f2c1
AUD00557,C0557,Song_257,Universal,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,07abefdd1357579cfe31c1f486a1183c522c2e7872ee9ab47f42e122cb937d5e
AUD00558,C0558,Song_258,Warner Bros,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,9f2f5cfa4f3ec63291e35c0d0140f76548ce15214bdaeaee6a9eebe9dbefda7b
AUD00559,C0559,Song_259,Universal,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,c71a18ef5a6a6a72444f1d53df6546e16b5c0d32006213bf52cda47073596676
AUD00560,C0560,Song_260,Warner Bros,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,aec44ba3b6bc7a87bf0dcff15c0ebc2086887554d2023616fc00ae22405714a1
AUD00561,C0561,Song_261,Lionsgate,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,97d768750452ef8cd189a48c6e8d67ca1dbf614e8b9979b5d54327eba0cc6e17
AUD00562,C0562,Song_262,Netflix Originals,200.0,242.28,-42.28,OVERPAYMENT,2026-04-02T02:19:27.633939,d6b1002c5d210f4c161d74803ad5971dfcbfcee714e337a80f4f1141cdb5659e
AUD00563,C0563,Song_263,MGM,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,ffa87cf59d009b0ec749eeada3394cbf008a14d99d56fc6b71cb34c996a2a9bf
AUD00564,C0564,Song_264,Lionsgate,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,3ae1641352168283e18e1d5a7d32292959f8a1e0d5541ffbdb15fd04865ff60e
AUD00565,C0565,Song_265,Indie Label,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,d20f97bb95b5971296ac9d661624cdf33d2352d4834d841b06247dd7fbf09afa
AUD00566,C0566,Song_266,Netflix Originals,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,110a0becc9af884902535fcbd1bd75d0347a8d0d68aef6573b19140f689c7330
AUD00567,C0567,Song_267,MGM,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,467d9c4862a46c2897399b68155fac7894840b9fadf10e64f25e069dcf3cd9a3
AUD00568,C0568,Song_268,A24,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,7ab71b5e9f31abbfee1f35ac3b780f4dc0017f7eedbee4fc3954c84310d9dbbf
AUD00569,C0569,Song_269,Netflix Originals,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,b5bc92fdc70d53010eb4fa49444ecad612b2b1b0ce6f72b67ec51fd1c10a0ff2
AUD00570,C0570,Song_270,Netflix Originals,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,608ce481ee1d1e068e79ae6349e3a6c5eeb1c3df8769ed4ea12453ebcf59fb98
AUD00571,C0571,Song_271,Disney,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,9581dd0a2478b04a79cc45133e2fd8e6388ec038309ec80338eac2091c1791b1
AUD00572,C0572,Song_272,Disney,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,7c83bdedef0928c7751e194285af99730f1c557eb7926cfbd64602121173e033
