contract_id,content_id,studio,royalty_rate,rate_per_play,territory,start_date,end_date,tier_threshold,tier_rate,min_guarantee
C0730,Song_430,A24,15.0,0.0123,"UK,FR,AU",2023-10-23,2025-04-30,50000,0.0069,750.0
C0731,Song_431,Paramount,12.6,0.0199,"JP,DE",2023-12-20,2024-09-06,50000,0.0149,750.0
C0732,Song_432,Universal,14.8,0.0431,"UK,FR,AU",2023-02-15,2024-04-21,250000,0.0323,750.0
C0733,Song_433,Warner Bros,12.7,0.0733,"IN,BR",2023-11-10,2024-07-01,250000,0.0509,500.0
C0734,Song_434,Paramount,10.9,0.0347,"UK,FR,AU",2023-06-19,2025-02-19,50000,0.0282,750.0
C0735,Song_435,Sony Music,13.7,0.0143,"UK,FR,AU",2023-06-05,2024-08-24,250000,0.0097,500.0
C0736,Song_436,Lionsgate,8.8,0.0301,"IN,JP,DE",2023-11-16,2024-06-10,100000,0.0172,500.0
C0737,Song_437,Universal,14.0,0.0293,US,2023-11-12,2025-02-21,250000,0.0181,750.0
C0738,Song_438,Disney,12.8,0.0359,US,2023-12-04,2025-09-01,250000,0.0214,200.0
C0739,Song_439,A24,15.5,0.0517,"IN,BR",2023-02-13,2024-01-07,100000,0.0399,500.0
C0740,Song_440,MGM,15.3,0.0608,US,2023-12-05,2025-08-26,100000,0.0362,200.0
C0741,Song_441,A24,11.0,0.0137,"US,CA,UK",2023-05-16,2024-03-09,250000,0.0093,750.0
C0742,Song_442,Indie Label,8.1,0.0432,US,2023-07-14,2025-02-12,100000,0.0255,500.0
C0743,Song_443,Lionsgate,14.4,0.0578,"US,CA,UK",2023-06-11,2025-06-02,100000,0.0324,750.0
C0744,Song_444,Paramount,14.5,0.0289,"US,CA,UK",2023-05-20,2024-10-24,100000,0.0222,500.0
C0745,Song_445,Disney,13.2,0.0614,"IN,JP,DE",2023-12-12,2025-02-11,250000,0.0435,750.0
C0746,Song_446,Warner Bros,12.1,0.0571,US,2023-06-10,2023-12-17,250000,0.0442,200.0
C0747,Song_447,Disney,8.3,0.0254,"US,CA,UK",2023-08-17,2025-02-06,250000,0.0159,200.0
C0748,Song_448,Universal,8.9,0.0765,"US,CA",2023-11-01,2024-12-07,250000,0.0553,200.0
C0749,Song_449,Paramount,10.9,0.0727,"JP,DE",2023-12-03,2024-12-06,250000,0.0536,200.0
C0750,Song_450,Netflix Originals,10.6,0.0639,"US,CA,UK",2023-08-21,2024-11-26,50000,0.0471,500.0
C0751,Song_451,Paramount,17.6,0.0372,"IN,JP,DE",2023-02-01,2024-08-25,100000,0.0305,200.0
C0752,Song_452,Indie Label,9.8,0.0786,"JP,DE",2023-02-05,2024-12-19,100000,0.0475,200.0
C0753,Song_453,A24,15.2,0.0253,US,2023-10-04,2025-06-16,50000,0.0183,200.0
C0754,Song_454,A24,9.5,0.0644,"US,CA",2023-02-06,2024-04-17,250000,0.0357,200.0
C0755,Song_455,Indie Label,13.7,0.0287,"US,CA",2023-12-07,2025-07-08,250000,0.0212,750.0
C0756,Song_456,Universal,13.4,0.0405,"IN,JP,DE",2023-09-09,2025-07-09,50000,0.0315,500.0
C0757,Song_457,Netflix Originals,11.3,0.0497,"US,CA,UK",2023-09-04,2024-07-04,100000,0.0399,500.0
C0758,Song_458,Netflix Originals,8.8,0.0356,"US,CA",2023-11-20,2024-08-18,100000,0.0278,500.0
C0759,Song_459,Disney,11.0,0.0488,"US,CA,UK",2023-04-14,2024-04-08,100000,0.0396,200.0
C0760,Song_460,A24,15.4,0.0441,"US,CA,UK",2023-12-19,2025-06-18,50000,0.0348,200.0
C0761,Song_461,Lionsgate,14.4,0.0442,US,2023-01-13,2024-03-12,100000,0.0251,750.0
C0762,Song_462,Warner Bros,12.1,0.0126,"IN,JP,DE",2023-08-19,2024-03-02,50000,0.0071,750.0
C0763,Song_463,Lionsgate,9.5,0.0758,"US,CA,UK",2023-09-25,2025-07-05,250000,0.0595,200.0
C0764,Song_464,MGM,8.5,0.0442,"US,CA",2023-01-19,2023-12-09,250000,0.0245,750.0
C0765,Song_465,Universal,12.6,0.0543,US,2023-01-08,2023-12-30,50000,0.0431,750.0
C0766,Song_466,Disney,8.6,0.0448,"US,CA",2023-02-24,2023-12-17,50000,0.0343,500.0
C0767,Song_467,MGM,13.5,0.0327,"IN,BR",2023-12-14,2025-07-27,100000,0.0266,200.0
C0768,Song_468,Sony Music,15.6,0.0335,"IN,JP,DE",2023-01-24,2024-01-16,50000,0.0195,750.0
C0769,Song_469,Warner Bros,9.3,0.0407,"IN,BR",2023-10-11,2024-09-23,250000,0.0326,750.0
C0770,Song_470,Warner Bros,9.8,0.0716,"JP,DE",2023-03-22,2023-10-04,50000,0.0409,750.0
C0771,Song_471,A24,14.9,0.0391,"US,CA,UK",2023-10-31,2025-02-12,50000,0.03,200.0
C0772,Song_472,Sony Music,14.1,0.0415,"US,CA,UK",2023-05-19,2025-05-03,50000,0.0255,750.0
C0773,Song_473,Netflix Originals,12.2,0.0539,US,2023-09-13,2024-06-09,250000,0.041,200.0
C0774,Song_474,Lionsgate,13.1,0.0784,US,2023-03-02,2025-02-21,100000,0.0562,750.0
C0775,Song_475,Sony Music,14.9,0.0137,"US,CA,UK",2023-04-17,2024-07-23,100000,0.008,500.0
C0776,Song_476,Disney,12.3,0.0138,US,2023-03-23,2023-11-02,100000,0.0089,750.0
C0777,Song_477,Lionsgate,9.8,0.0173,"IN,JP,DE",2023-08-21,2024-04-01,50000,0.0098,500.0
C0778,Song_478,MGM,13.8,0.0727,"UK,FR,AU",2023-03-01,2023-11-08,100000,0.0541,200.0
C0779,Song_479,Disney,9.0,0.0261,"US,CA,UK",2023-12-13,2025-05-09,250000,0.0151,500.0
C0780,Song_480,MGM,12.8,0.0724,"IN,JP,DE",2023-04-13,2024-10-28,100000,0.0413,200.0
C0781,Song_481,A24,15.2,0.0225,US,2023-11-09,2025-08-15,250000,0.0146,500.0
C0782,Song_482,Warner Bros,10.8,0.0189,"IN,BR",2023-04-14,2024-09-18,50000,0.0139,500.0
C0783,Song_483,Paramount,14.0,0.0632,"JP,DE",2023-08-03,2024-07-23,250000,0.0385,750.0
C0784,Song_484,A24,16.6,0.0161,US,2023-10-23,2024-12-11,50000,0.0126,750.0
C0785,Song_485,Disney,10.5,0.011,"JP,DE",2023-08-25,2024-12-02,100000,0.0073,750.0
C0786,Song_486,Indie Label,17.8,0.074,US,2023-10-30,2024-09-26,50000,0.0586,500.0
C0787,Song_487,Universal,12.5,0.0398,"US,CA,UK",2023-09-16,2024-04-17,50000,0.0261,200.0
C0788,Song_488,Paramount,10.4,0.0765,"UK,FR,AU",2023-01-07,2024-08-25,50000,0.0448,200.0
C0789,Song_489,MGM,15.5,0.0213,"JP,DE",2023-12-09,2025-04-14,50000,0.0144,500.0
C0790,Song_490,A24,15.0,0.0229,"JP,DE",2023-03-12,2024-10-27,50000,0.018,750.0
C0791,Song_491,Paramount,15.0,0.0472,"US,CA",2023-07-17,2024-12-18,250000,0.0297,750.0
C0792,Song_492,Warner Bros,13.1,0.0534,"UK,FR,AU",2023-04-17,2024-01-04,250000,0.0342,500.0
C0793,Song_493,Netflix Originals,11.7,0.0356,"US,CA",2023-02-26,2024-09-20,250000,0.0255,750.0
C0794,Song_494,Lionsgate,9.1,0.0197,"US,CA,UK",2023-02-04,2024-02-28,100000,0.0126,750.0
C0795,Song_495,Netflix Originals,11.5,0.0627,"IN,JP,DE",2023-10-25,2024-11-22,100000,0.0474,750.0
C0796,Song_496,A24,12.9,0.0138,"US,CA,UK",2023-08-05,2024-11-10,250000,0.009,200.0
C0797,Song_497,Paramount,12.5,0.0575,"JP,DE",2023-12-30,2025-12-23,100000,0.0399,750.0
C0798,Song_498,Universal,11.9,0.0724,"US,CA,UK",2023-02-03,2024-02-10,50000,0.0488,500.0
C0799,Song_499,A24,9.5,0.0293,"US,CA",2023-02-25,2024-02-08,50000,0.0216,750.0
C0800,Song_500,Sony Music,12.7,0.0392,"US,CA,UK",2023-01-12,2024-05-06,100000,0.0288,500.0
C0801,Song_501,Disney,16.3,0.0304,"US,CA,UK",2023-11-27,2024-06-15,250000,0.0172,750.0
C0802,Song_502,A24,13.9,0.0559,"IN,BR",2023-07-30,2025-01-11,250000,0.0426,750.0
C0803,Song_503,Paramount,9.7,0.0421,"IN,JP,DE",2023-10-08,2025-07-04,100000,0.0296,200.0
C0804,Song_504,Netflix Originals,10.8,0.0639,"JP,DE",2023-07-10,2024-10-27,50000,0.036,750.0
C0805,Song_505,Sony Music,9.6,0.03,US,2023-12-31,2025-12-28,50000,0.0244,200.0
C0806,Song_506,Disney,13.6,0.0409,"IN,BR",2023-10-22,2024-08-26,50000,0.0266,750.0
C0807,Song_507,Sony Music,13.3,0.0361,"IN,BR",2023-06-26,2024-05-22,50000,0.0251,200.0
C0808,Song_508,Sony Music,8.0,0.0763,"JP,DE",2023-09-13,2024-08-06,250000,0.0611,750.0
C0809,Song_509,MGM,14.7,0.0432,"UK,FR,AU",2023-06-19,2024-10-13,250000,0.0271,750.0
C0810,Song_510,Sony Music,14.8,0.0612,"JP,DE",2023-06-23,2024-04-13,50000,0.0485,500.0
C0811,Song_511,Warner Bros,14.1,0.0412,"US,CA",2023-07-25,2024-09-02,50000,0.0237,750.0
C0812,Song_512,A24,14.8,0.0237,"UK,FR,AU",2023-04-24,2024-07-31,50000,0.0136,750.0
C0813,Song_513,Warner Bros,17.1,0.0322,"JP,DE",2023-04-10,2025-02-20,100000,0.023,500.0
C0814,Song_514,Netflix Originals,11.5,0.037,US,2023-08-07,2025-02-15,100000,0.0205,750.0
C0815,Song_515,A24,10.9,0.0619,"US,CA",2023-04-21,2025-01-14,250000,0.041,500.0
C0816,Song_516,Sony Music,10.1,0.0685,"US,CA,UK",2023-08-01,2024-06-18,100000,0.0487,750.0
C0817,Song_517,Paramount,12.1,0.0162,"IN,BR",2023-02-03,2024-08-20,250000,0.0107,500.0
C0818,Song_518,Paramount,13.5,0.0239,"US,CA,UK",2023-10-18,2024-09-02,50000,0.0185,500.0
C0819,Song_519,Disney,8.3,0.0446,"IN,JP,DE",2023-10-27,2025-03-01,50000,0.0334,200.0
C0820,Song_520,Paramount,12.2,0.0187,"IN,BR",2023-06-03,2025-03-27,100000,0.0136,750.0
C0821,Song_521,Universal,14.0,0.0184,"US,CA,UK",2023-05-06,2023-12-01,100000,0.0115,750.0
C0822,Song_522,A24,17.7,0.0708,"JP,DE",2023-10-17,2025-07-04,50000,0.0509,500.0
C0823,Song_523,Warner Bros,9.5,0.0692,"UK,FR,AU",2023-10-22,2024-05-06,100000,0.0411,750.0
C0824,Song_524,Netflix Originals,8.5,0.0137,US,2023-07-02,2024-06-13,100000,0.0089,750.0
C0825,Song_525,Universal,14.0,0.0236,"US,CA,UK",2023-02-09,2025-01-15,50000,0.017,750.0
C0826,Song_526,Netflix Originals,9.0,0.029,"IN,BR",2023-06-11,2024-10-11,250000,0.0214,500.0
C0827,Song_527,A24,12.1,0.0196,"IN,JP,DE",2023-03-15,2023-09-24,50000,0.0123,200.0
C0828,Song_528,Lionsgate,14.1,0.0255,US,2023-03-21,2025-02-13,250000,0.0153,750.0
C0829,Song_529,Universal,16.2,0.0392,"US,CA,UK",2023-10-10,2024-08-01,50000,0.0313,500.0
C0830,Song_530,MGM,13.2,0.0197,"IN,BR",2023-06-09,2024-12-11,100000,0.0132,200.0
C0831,Song_531,Sony Music,16.6,0.0621,"US,CA,UK",2023-06-05,2023-12-31,50000,0.0361,750.0
C0832,Song_532,Indie Label,14.9,0.0247,US,2023-06-07,2024-04-10,50000,0.0201,200.0
C0833,Song_533,Lionsgate,13.9,0.013,"US,CA",2023-09-05,2025-05-18,100000,0.0075,200.0
C0834,Song_534,Universal,15.8,0.0311,"IN,BR",2023-01-23,2023-09-27,250000,0.0172,200.0
C0835,Song_535,Sony Music,16.5,0.0569,"UK,FR,AU",2023-04-13,2024-04-16,100000,0.0317,750.0
C0836,Song_536,MGM,10.4,0.0699,"IN,BR",2023-06-30,2024-06-08,250000,0.0532,200.0
C0837,Song_537,Paramount,9.7,0.047,"US,CA",2023-10-24,2024-05-05,250000,0.0349,200.0
C0838,Song_538,A24,11.7,0.0744,"US,CA,UK",2023-02-20,2024-03-25,250000,0.058,200.0
C0839,Song_539,Indie Label,12.2,0.0227,"JP,DE",2023-12-11,2024-09-25,250000,0.0147,200.0
C0840,Song_540,Sony Music,13.0,0.0187,"JP,DE",2023-02-27,2024-07-12,100000,0.0108,750.0
C0841,Song_541,Indie Label,10.8,0.0158,"IN,BR",2023-10-13,2024-05-21,250000,0.0108,750.0
C0842,Song_542,Indie Label,9.9,0.0258,"IN,BR",2023-12-18,2025-09-12,50000,0.017,500.0
C0843,Song_543,Universal,12.0,0.0109,"US,CA,UK",2023-07-08,2024-07-05,250000,0.008,750.0
C0844,Song_544,MGM,17.8,0.02,"US,CA,UK",2023-02-13,2023-12-12,250000,0.0132,200.0
C0845,Song_545,Indie Label,9.2,0.0337,"US,CA",2023-07-06,2024-07-23,100000,0.0239,750.0
C0846,Song_546,Indie Label,11.6,0.0629,"JP,DE",2023-05-23,2024-08-24,250000,0.0482,750.0
C0847,Song_547,Universal,9.2,0.0295,"JP,DE",2023-09-06,2025-08-09,100000,0.0223,500.0
C0848,Song_548,Universal,13.0,0.0121,US,2023-11-18,2024-09-30,50000,0.0091,200.0
C0849,Song_549,Universal,15.6,0.0207,"JP,DE",2023-11-06,2025-04-03,250000,0.0149,750.0
C0850,Song_550,A24,13.0,0.0241,"IN,JP,DE",2023-09-10,2025-06-28,250000,0.0176,500.0
C0851,Song_551,Indie Label,16.8,0.0767,"IN,JP,DE",2023-10-04,2024-04-19,50000,0.0428,500.0
C0852,Song_552,Sony Music,13.6,0.041,"JP,DE",2023-06-11,2024-12-27,100000,0.0229,750.0
C0853,Song_553,A24,15.6,0.0194,US,2023-09-09,2025-05-22,250000,0.0144,750.0
C0854,Song_554,Lionsgate,8.6,0.0433,"JP,DE",2023-12-04,2025-09-25,100000,0.0338,500.0
C0855,Song_555,Warner Bros,8.3,0.0637,"UK,FR,AU",2023-07-13,2025-01-04,50000,0.0399,200.0
C0856,Song_556,Netflix Originals,11.8,0.0667,"IN,JP,DE",2023-07-07,2024-12-25,100000,0.0472,500.0
C0857,Song_557,Disney,14.5,0.014,"IN,BR",2023-07-30,2025-01-19,250000,0.0086,200.0
C0858,Song_558,Lionsgate,11.3,0.018,"US,CA,UK",2023-02-03,2024-06-09,100000,0.0107,750.0
C0859,Song_559,A24,13.9,0.0731,"IN,JP,DE",2023-08-05,2025-07-12,100000,0.0455,500.0
C0860,Song_560,Universal,14.9,0.0501,"UK,FR,AU",2023-07-19,2024-12-10,50000,0.0385,500.0
C0861,Song_561,Indie Label,10.0,0.0217,"JP,DE",2023-09-15,2025-02-23,250000,0.0137,200.0
C0862,Song_562,MGM,12.0,0.0301,"IN,JP,DE",2023-10-02,2024-11-04,50000,0.0169,750.0
C0863,Song_563,MGM,16.0,0.0514,"US,CA,UK",2023-02-17,2023-11-21,100000,0.0321,500.0
C0864,Song_564,Paramount,12.3,0.0556,US,2023-06-27,2024-03-11,250000,0.0351,500.0
C0865,Song_565,Lionsgate,9.8,0.0276,US,2023-08-01,2025-03-14,50000,0.019,750.0
C0866,Song_566,A24,10.7,0.0504,"US,CA,UK",2023-09-22,2024-09-27,250000,0.0306,750.0
C0867,Song_567,Warner Bros,13.2,0.0754,"IN,JP,DE",2023-11-11,2025-07-27,100000,0.0563,500.0
C0868,Song_568,Indie Label,12.1,0.0623,US,2023-05-04,2024-04-02,50000,0.0471,750.0
C0869,Song_569,Paramount,14.9,0.0677,US,2023-07-31,2024-10-26,50000,0.049,500.0
C0870,Song_570,Paramount,12.6,0.0234,US,2023-02-28,2024-01-27,250000,0.0144,500.0
C0871,Song_571,Warner Bros,10.6,0.0241,"JP,DE",2023-11-28,2024-07-02,100000,0.015,750.0
C0872,Song_572,Warner Bros,8.6,0.0775,"UK,FR,AU",2023-04-01,2023-11-10,50000,0.0528,500.0
C0873,Song_573,Netflix Originals,14.7,0.073,"UK,FR,AU",2023-06-02,2024-02-02,50000,0.0482,500.0
C0874,Song_574,Universal,13.2,0.0178,"IN,JP,DE",2023-03-13,2024-05-07,250000,0.0133,750.0
C0875,Song_575,Netflix Originals,11.3,0.0267,"IN,BR",2023-09-12,2024-06-10,250000,0.0156,750.0
C0876,Song_576,Disney,17.7,0.0253,"JP,DE",2023-05-01,2025-01-03,100000,0.0146,500.0
C0877,Song_577,Universal,11.2,0.0443,"IN,BR",2023-10-29,2024-06-22,100000,0.0288,500.0
C0878,Song_578,Netflix Originals,12.8,0.0716,"US,CA,UK",2023-05-07,2024-08-13,100000,0.0575,500.0
C0879,Song_579,Warner Bros,14.9,0.0689,"US,CA",2023-11-27,2024-06-29,250000,0.0502,200.0
C0880,Song_580,Netflix Originals,17.0,0.0316,"IN,BR",2023-10-10,2025-05-05,250000,0.0256,200.0
C0881,Song_581,Indie Label,17.3,0.0372,"UK,FR,AU",2023-05-02,2025-01-24,100000,0.0296,500.0
C0882,Song_582,A24,14.3,0.0247,"US,CA",2023-05-01,2024-08-27,250000,0.0195,500.0
C0883,Song_583,A24,12.7,0.0707,"IN,JP,DE",2023-01-18,2024-04-22,100000,0.0546,500.0
C0884,Song_584,Lionsgate,8.7,0.0677,"US,CA,UK",2023-08-05,2024-05-13,100000,0.05,750.0
C0885,Song_585,Warner Bros,14.4,0.0417,"US,CA,UK",2023-10-08,2025-03-05,50000,0.0232,750.0
C0886,Song_586,Paramount,11.1,0.0102,"JP,DE",2023-11-25,2024-10-09,50000,0.0062,200.0
C0887,Song_587,Sony Music,16.5,0.0599,US,2023-05-08,2025-04-15,250000,0.0454,500.0
C0888,Song_588,Paramount,9.7,0.0435,"IN,JP,DE",2023-06-13,2025-03-16,250000,0.0326,500.0
C0889,Song_589,Indie Label,16.8,0.0159,"IN,JP,DE",2023-05-25,2024-06-11,250000,0.0103,200.0
C0890,Song_590,Disney,10.6,0.0735,"US,CA",2023-01-12,2024-03-01,50000,0.0598,200.0
C0891,Song_591,Netflix Originals,9.7,0.052,"JP,DE",2023-11-13,2025-07-24,250000,0.0307,200.0
C0892,Song_592,A24,9.2,0.0641,"US,CA",2023-09-27,2025-06-13,250000,0.0513,200.0
C0893,Song_593,Indie Label,16.6,0.0623,US,2023-05-17,2024-09-02,250000,0.0407,200.0
C0894,Song_594,Sony Music,8.3,0.0393,"IN,JP,DE",2023-05-25,2024-06-01,100000,0.0259,200.0
C0895,Song_595,A24,8.9,0.0359,"UK,FR,AU",2023-08-19,2024-10-26,100000,0.0264,200.0
C0896,Song_596,Indie Label,15.4,0.0581,"IN,JP,DE",2023-06-15,2025-01-22,100000,0.0431,200.0
C0897,Song_597,A24,17.1,0.0136,"US,CA",2023-10-13,2024-06-09,250000,0.0109,750.0
C0898,Song_598,Indie Label,11.0,0.0104,"IN,JP,DE",2023-11-03,2024-06-16,100000,0.0071,750.0
C0899,Song_599,Lionsgate,12.9,0.0506,"IN,BR",2023-03-09,2023-10-17,100000,0.0314,500.0
C0900,Song_600,Paramount,9.2,0.0597,US,2023-02-15,2024-07-03,50000,0.0398,200.0
C0901,Song_601,Paramount,14.1,0.0748,"JP,DE",2023-05-24,2024-11-23,100000,0.0469,750.0
C0902,Song_602,Sony Music,13.6,0.0321,"IN,BR",2023-08-12,2024-07-25,250000,0.0263,750.0
C0903,Song_603,Sony Music,8.4,0.0232,"IN,JP,DE",2023-08-14,2024-04-04,100000,0.0131,200.0
C0904,Song_604,A24,8.4,0.0181,"US,CA,UK",2023-08-28,2025-05-15,100000,0.0143,750.0
C0905,Song_605,Sony Music,9.2,0.0445,"UK,FR,AU",2023-09-06,2025-06-15,50000,0.0346,200.0
C0906,Song_606,Paramount,13.6,0.0684,"IN,JP,DE",2023-05-26,2024-05-24,250000,0.0515,750.0
C0907,Song_607,Indie Label,17.2,0.0468,US,2023-10-26,2024-04-27,50000,0.033,500.0
C0908,Song_608,Universal,11.9,0.0118,"US,CA,UK",2023-02-18,2024-07-18,250000,0.0087,200.0
C0909,Song_609,A24,12.5,0.012,"IN,JP,DE",2023-06-15,2024-05-17,100000,0.0081,750.0
C0910,Song_610,A24,11.2,0.0779,"US,CA,UK",2023-01-03,2024-06-03,250000,0.0566,750.0
C0911,Song_611,Paramount,11.2,0.0248,"IN,JP,DE",2023-10-19,2024-08-26,50000,0.014,750.0
C0912,Song_612,Disney,17.7,0.0165,"US,CA",2023-10-08,2025-04-30,100000,0.0102,200.0
C0913,Song_613,Sony Music,9.2,0.0372,"US,CA",2023-04-17,2024-03-28,100000,0.0245,500.0
C0914,Song_614,Netflix Originals,13.1,0.0351,"US,CA,UK",2023-06-08,2024-04-17,100000,0.0202,500.0
C0915,Song_615,Indie Label,16.1,0.0494,"JP,DE",2023-09-01,2024-11-28,250000,0.0328,200.0
C0916,Song_616,A24,14.8,0.0165,"JP,DE",2023-11-19,2025-07-27,250000,0.0114,750.0
C0917,Song_617,Universal,10.9,0.0469,"US,CA,UK",2023-03-21,2025-02-05,100000,0.034,200.0
C0918,Song_618,Paramount,16.4,0.0204,"IN,JP,DE",2023-09-02,2025-01-01,250000,0.0119,500.0
C0919,Song_619,Lionsgate,9.1,0.0486,"IN,BR",2023-10-19,2024-06-03,100000,0.0388,500.0
C0920,Song_620,Lionsgate,8.2,0.0349,"US,CA",2023-08-26,2024-11-07,250000,0.0247,750.0
C0921,Song_621,Indie Label,16.8,0.069,"JP,DE",2023-04-02,2024-04-02,100000,0.0388,500.0
C0922,Song_622,Sony Music,10.1,0.0537,"UK,FR,AU",2023-08-21,2025-05-22,50000,0.0334,750.0
C0923,Song_623,Indie Label,9.2,0.0404,"UK,FR,AU",2023-05-13,2024-02-25,50000,0.0224,750.0
C0924,Song_624,MGM,15.3,0.0708,"JP,DE",2023-08-24,2025-04-09,100000,0.0574,750.0
C0925,Song_625,Indie Label,16.0,0.0583,"IN,JP,DE",2023-11-12,2025-05-14,50000,0.0472,200.0
C0926,Song_626,Disney,16.6,0.0178,US,2023-01-08,2024-01-18,50000,0.0099,500.0
C0927,Song_627,Lionsgate,9.9,0.0405,"US,CA,UK",2023-03-16,2024-05-16,100000,0.0291,500.0
C0928,Song_628,Sony Music,15.4,0.0115,US,2023-08-31,2025-05-04,100000,0.0068,500.0
C0929,Song_629,MGM,16.3,0.051,"JP,DE",2023-01-11,2024-10-12,100000,0.0308,200.0
C0930,Song_630,Indie Label,16.5,0.0541,"IN,BR",2023-01-05,2023-10-17,250000,0.0402,750.0
C0931,Song_631,Lionsgate,13.9,0.0126,"UK,FR,AU",2023-10-11,2025-01-30,250000,0.0083,750.0
C0932,Song_632,Indie Label,13.8,0.06,"IN,JP,DE",2023-09-07,2024-10-28,250000,0.0416,200.0
C0933,Song_633,MGM,17.4,0.0722,"IN,BR",2023-11-28,2025-07-27,100000,0.042,500.0
C0934,Song_634,A24,11.4,0.0213,"US,CA,UK",2023-08-12,2024-02-29,50000,0.0159,750.0
C0935,Song_635,A24,9.3,0.0745,US,2023-10-28,2025-04-07,100000,0.0581,750.0
C0936,Song_636,Netflix Originals,16.0,0.0683,"US,CA,UK",2023-07-19,2025-03-16,50000,0.05,750.0
C0937,Song_637,Disney,9.6,0.0567,US,2023-05-25,2024-02-17,100000,0.0332,200.0
C0938,Song_638,Warner Bros,18.0,0.0313,"IN,JP,DE",2023-08-01,2025-06-16,100000,0.019,500.0
C0939,Song_639,Lionsgate,8.3,0.0222,"IN,BR",2023-12-13,2024-11-19,50000,0.0174,500.0
C0940,Song_640,Paramount,17.9,0.0184,"JP,DE",2023-02-28,2024-04-15,100000,0.0112,200.0
C0941,Song_641,Lionsgate,14.0,0.0727,"IN,JP,DE",2023-10-13,2025-01-08,50000,0.0567,750.0
C0942,Song_642,Universal,15.8,0.0774,"US,CA",2023-08-13,2025-05-22,250000,0.0584,200.0
C0943,Song_643,Universal,16.7,0.0455,"IN,JP,DE",2023-10-15,2024-05-24,100000,0.0271,200.0
C0944,Song_644,Universal,9.5,0.0633,"US,CA,UK",2023-05-30,2025-02-20,100000,0.0433,500.0
C0945,Song_645,Indie Label,15.7,0.0694,"IN,JP,DE",2023-03-12,2024-01-11,50000,0.0464,200.0
C0946,Song_646,Paramount,11.7,0.0301,"IN,JP,DE",2023-08-31,2025-02-10,100000,0.0179,500.0
C0947,Song_647,Indie Label,15.9,0.0206,"US,CA,UK",2023-12-07,2025-02-10,50000,0.0155,500.0
C0948,Song_648,Netflix Originals,17.4,0.0766,"JP,DE",2023-07-29,2025-05-08,100000,0.0528,200.0
C0949,Song_649,Netflix Originals,12.0,0.0761,"IN,JP,DE",2023-01-06,2024-12-15,50000,0.0436,500.0
C0950,Song_650,MGM,8.6,0.0562,"US,CA",2023-07-21,2024-02-23,250000,0.0406,750.0
C0951,Song_651,Lionsgate,16.7,0.0781,"IN,JP,DE",2023-12-05,2025-11-16,250000,0.0518,750.0
C0952,Song_652,MGM,17.2,0.0679,"IN,BR",2023-06-26,2023-12-31,250000,0.0538,500.0
C0953,Song_653,MGM,14.5,0.0721,"JP,DE",2023-11-26,2024-12-20,250000,0.0518,500.0
C0954,Song_654,Universal,8.4,0.0643,"IN,JP,DE",2023-11-29,2025-07-15,100000,0.0507,500.0
C0955,Song_655,Universal,13.1,0.0794,"US,CA,UK",2023-03-06,2025-02-15,100000,0.0498,750.0
C0956,Song_656,Lionsgate,13.9,0.0116,"IN,BR",2023-11-22,2024-10-30,50000,0.0092,500.0
C0957,Song_657,Netflix Originals,10.6,0.0177,"US,CA,UK",2023-08-05,2025-07-02,250000,0.01,500.0
C0958,Song_658,Warner Bros,12.5,0.0414,"US,CA",2023-01-25,2023-11-28,50000,0.0292,750.0
C0959,Song_659,Paramount,10.8,0.0691,"UK,FR,AU",2023-10-17,2025-10-12,250000,0.0424,750.0
C0960,Song_660,Netflix Originals,13.2,0.0464,"US,CA,UK",2023-03-13,2024-09-29,50000,0.0286,500.0
C0961,Song_661,Universal,8.9,0.0598,"JP,DE",2023-02-20,2024-01-16,100000,0.0463,200.0
C0962,Song_662,Indie Label,13.9,0.0155,"JP,DE",2023-04-20,2025-01-15,250000,0.0114,500.0
C0963,Song_663,A24,15.3,0.0546,"IN,JP,DE",2023-05-16,2025-04-05,100000,0.0447,200.0
C0964,Song_664,Lionsgate,16.6,0.0439,US,2023-09-16,2024-07-22,50000,0.0296,750.0
C0965,Song_665,Lionsgate,11.7,0.0123,US,2023-08-22,2025-06-16,50000,0.0073,750.0
C0966,Song_666,Warner Bros,13.2,0.0185,"IN,JP,DE",2023-07-29,2024-05-16,50000,0.013,500.0
C0967,Song_667,Sony Music,9.4,0.0306,"IN,BR",2023-07-11,2024-11-12,250000,0.0171,500.0
C0968,Song_668,A24,8.0,0.0251,"US,CA",2023-06-06,2024-09-18,250000,0.0194,500.0
C0969,Song_669,A24,17.0,0.0437,"US,CA",2023-01-23,2024-09-21,100000,0.0277,500.0
C0970,Song_670,A24,15.6,0.0633,"IN,JP,DE",2023-11-07,2024-09-17,250000,0.0434,500.0
C0971,Song_671,Indie Label,11.9,0.066,US,2023-06-16,2024-03-13,100000,0.0481,500.0
C0972,Song_672,Sony Music,15.1,0.0615,"UK,FR,AU",2023-01-24,2024-10-18,250000,0.0446,750.0
C0973,Song_673,Lionsgate,8.9,0.0493,"IN,JP,DE",2023-12-29,2025-05-08,250000,0.0288,750.0
C0974,Song_674,Warner Bros,9.2,0.0233,"UK,FR,AU",2023-01-28,2025-01-11,250000,0.0158,200.0
C0975,Song_675,MGM,12.4,0.0272,"US,CA",2023-05-21,2024-06-14,250000,0.0201,750.0
